Recency,Frequency,Monetary,Monetary_log,Monetary_raw,Cluster,PCA1,PCA2
281,1,7.6,2.151762203259462,7.6,1,188.5485896540057,0.29265472780655344
87,1,50.879999999999995,3.948933359448243,50.879999999999995,2,-5.425182613438906,-3.2352998839462757
16,7,2509.1100000000006,7.828081855866751,3181.5,2,-76.54316922355653,1.6455574632074832
117,2,1468.59,7.292738729305092,1468.59,0,24.533282750518552,-1.486090947863583
52,3,1279.09,7.154685666941855,1279.09,2,-40.4724810763667,-1.7119091501766643
8,2,1211.3,7.100274660752538,1211.3,2,-84.44566190498654,-3.5364853496710897
369,1,320.08,5.771690313263376,320.08,1,276.5133803262422,2.144537971644974
317,1,952.88,6.860537877373021,952.88,1,224.51721920356272,1.2333389097486664
4,7,2509.1100000000006,7.828081855866751,5713.12,2,-88.54096257714957,1.4210278539549712
239,1,869.4,6.768952876101678,869.4,1,146.53204379904759,-0.23129851614290153
60,1,615.3199999999999,6.423766309169706,615.3199999999999,2,-32.4332260044901,-3.600111833061774
17,5,952.14,6.859761797376858,952.14,2,-75.50137910338469,-0.3870868783826795
20,6,492.49,6.201502595243712,492.49,2,-72.51691292538354,0.6299217772420187
38,8,2509.1100000000006,7.828081855866751,2523.53,2,-54.56565687856766,3.0554096963404263
64,2,594.54,6.389468556984526,594.54,2,-28.452223412264686,-2.5289994813562036
5,5,1811.47,7.502445834867711,1811.47,2,-87.50255056618977,-0.5751615930930551
2,4,1011.3000000000001,6.919980248604706,1011.3000000000001,2,-90.48049518212807,-1.6625477416665202
15,1,455.46999999999997,6.123522980460424,455.46999999999997,2,-77.42337292588817,-4.459128536402358
364,1,239.0,5.480638923341991,239.0,1,271.51582960167497,2.0344746924585237
10,3,356.26,5.878463808020738,356.26,2,-82.45804967033405,-2.5701537718574383
192,1,199.42000000000002,5.3004151646301825,199.42000000000002,0,99.54840550165416,-1.1940058522030785
257,1,329.59,5.800878936895565,329.59,1,164.5338222699479,0.05058394831118118
335,2,395.48,5.9826255984407775,395.48,1,242.5000816254639,2.518550220111303
53,2,795.51,6.6802396841991,795.51,2,-39.45172901935673,-2.7183249118165076
19,1,144.63,4.981069158494489,144.63,2,-73.41810344958456,-4.4490886132652525
366,1,206.13,5.333346615467431,206.13,1,273.5162360327512,2.0635414489489126
187,1,397.58,5.987908230905205,397.58,0,94.54571130090103,-1.2485632640045132
37,3,445.7,6.101887228358073,445.7,2,-55.46418899453393,-2.052288929438139
178,1,343.41,5.841832808136685,343.41,0,85.54813409492901,-1.425246290758274
262,2,416.55,6.034404297599238,416.55,1,169.51323322921888,1.1555988011673906
45,1,229.64000000000001,5.440858053330147,229.64000000000001,2,-47.42530128306523,-3.93652723932992
148,2,687.66,6.534747680422507,687.66,0,55.531566439213705,-0.9490515651718114
96,2,265.90000000000003,5.586874056410479,265.90000000000003,0,3.5461108362089107,-1.9757793344786698
281,1,126.03999999999999,4.844501997498826,126.03999999999999,1,188.5344359352669,0.44539470499917133
262,1,267.6,5.593223284089137,267.6,1,169.53399432437072,0.13235912387358084
3,4,923.62,6.829382842295736,923.62,2,-89.48020286653694,-1.6489758874074818
214,1,75.72,4.340162430575183,75.72,0,121.54940731352748,-0.8368365433226668
71,2,743.28,6.612417308119441,743.28,2,-21.45468249747205,-2.385377578965663
60,1,316.42,5.760225818079412,316.42,2,-32.429738268503584,-3.637749765881101
3,7,1460.8,7.287423832046291,1460.8,2,-89.53793685516814,1.3716493687667386
6,3,430.15000000000003,6.066456057398334,430.15000000000003,2,-86.45830225615524,-2.6343335116750315
3,6,961.96,6.870011874071479,961.96,2,-89.51730069616033,0.34975794094289814
337,1,28.5,3.3843902633457743,28.5,1,244.53181296715417,1.410377794122339
262,1,124.75,4.8342958089798485,124.75,1,169.53798343837605,0.08931056586324804
32,2,366.53,5.906804947974189,366.53,2,-60.443802020320014,-3.1551231797631187
145,1,307.03000000000003,5.730197180827652,307.03000000000003,0,52.554789157529555,-2.049035011363747
283,1,201.08,5.308663658602181,201.08,1,190.53162841023902,0.5091448963598069
59,4,1620.1200000000001,7.390872547373256,1620.1200000000001,2,-33.493451881115085,-0.5693217266935067
173,1,58.75,4.09016919081162,58.75,0,80.55826071620011,-1.6181597134224424
34,2,575.3000000000001,6.356628358442621,575.3000000000001,2,-58.44653417989033,-3.0921862953843338
3,14,2509.1100000000006,7.828081855866751,5115.12,2,-89.66987364613752,8.389819366373944
144,4,2509.1100000000006,7.828081855866751,2726.77,0,51.48861962456429,1.0458961133909463
5,25,2509.1100000000006,7.828081855866751,3308.77,2,-87.87310492312068,19.407601745786053
70,2,582.3100000000001,6.368718777449429,582.3100000000001,2,-22.45321766939945,-2.417911664146155
160,7,1395.69,7.241860430552437,1395.69,0,67.43343234705777,4.30666060211024
29,2,325.96000000000004,5.789837839256022,325.96000000000004,2,-63.442635550127406,-3.2178902942590284
269,2,54.79,4.021594641857437,54.79,1,176.52252585345127,1.1724020303221767
22,1,640.24,6.463403801821473,640.24,2,-70.42644663551528,-4.308873909313489
31,2,737.14,6.6041335085063615,737.14,2,-61.447283467711145,-3.134279490843288
97,1,104.91,4.6625896768555775,104.91,0,4.569227357160017,-3.007711229023905
295,1,264.15000000000003,5.580295703583139,264.15000000000003,1,202.52799399737154,0.7490822596195708
135,5,1227.2,7.113304961895299,1227.2,0,42.475589520199165,1.8351693130709164
79,3,1056.4,6.96356834380135,1056.4,2,-13.476441469983868,-1.217558255833473
373,1,38.1,3.66612246699132,38.1,1,280.52371217249424,2.099947286053707
8,6,1960.03,7.581225124396513,1960.03,2,-84.52195844818246,0.48365401419008514
211,2,831.15,6.724012713032735,831.15,0,118.51898672088431,0.2404645426109413
52,1,109.2,4.702296896718814,109.2,2,-40.42270642996489,-3.847444955544127
138,1,10.2,2.4159137783010487,10.2,0,45.573497076462715,-2.368006342302282
26,2,1355.82,7.212899005495036,1355.82,2,-66.44956385652634,-3.1933025577232237
283,1,344.92,5.846207534450843,344.92,1,190.52880294420447,0.5396359373110364
26,7,2509.1100000000006,7.828081855866751,3637.29,2,-66.54500809556234,1.8326654709179104
186,6,1534.71,7.336748093798927,1534.71,0,93.44659466297803,3.8003091082622067
84,2,120.53999999999999,4.800243426707209,120.53999999999999,2,-8.447547788619048,-2.24492890467094
327,2,507.12,6.23071764015526,507.12,1,234.50024868879558,2.382936310986384
58,2,1100.82,7.004718636988589,1100.82,2,-34.45435399848128,-2.6063655247324435
4,12,1413.31,7.254397058637108,1413.31,2,-88.63015782831908,6.379559876425681
236,2,839.09,6.733509028955116,839.09,1,143.51433962584093,0.7087732203494799
45,3,220.66,5.401144676347507,220.66,2,-47.461976812747565,-1.9423506644162103
276,1,69.0,4.248495242049359,69.0,1,183.53848813292808,0.3180334768333326
9,2,995.4,6.904148783388026,995.4,2,-83.44481490516581,-3.5288993750342406
25,4,527.87,6.270742654965762,527.87,2,-67.48131203138723,-1.2690259551046799
88,1,107.25,4.684443366882599,107.25,2,-4.429232526535131,-3.1748688315561195
63,3,977.22,6.885734593612868,977.22,2,-29.473090160974984,-1.5213460232482667
68,2,1059.3600000000001,6.966363752088908,1059.3600000000001,2,-24.455991267549322,-2.4214331168543266
214,2,187.92000000000002,5.241323645027917,187.92000000000002,0,121.52622844655694,0.21249453929420348
24,1,361.63,5.893383030695355,361.63,2,-68.42381823713842,-4.3037855320091785
31,1,176.55,5.179252259389097,176.55,2,-61.42135179629797,-4.213317486219092
42,2,335.05,5.817259958415975,335.05,2,-50.44517022130169,-2.9730944224474363
205,2,100.50000000000001,4.620058798481842,100.50000000000001,0,112.5311489559105,0.008857396177165633
10,15,1162.35,7.059059053073302,1162.35,2,-82.68556081554902,9.475388393791492
265,1,87.78,4.486161399405889,87.78,1,172.53926165893625,0.1256957791267519
18,2,338.21,5.826619384615263,338.21,2,-74.44080612398977,-3.4216227472703937
12,5,1108.02,7.011232021452855,1108.02,2,-80.50125583303932,-0.4720490537143114
40,5,1022.43,6.930915009992545,1022.43,2,-52.50598250820912,0.04729755504630351
23,8,2297.02,7.73980316159102,2297.02,2,-69.56243455550185,2.7697402623052554
8,4,735.66,6.602126456028984,735.66,2,-84.47992778572106,-1.5683125220497276
5,5,1088.45,6.993428260720287,1088.45,2,-87.49987504158356,-0.6040345398338607
149,2,201.05,5.308515191524482,201.05,0,56.53782793889876,-0.9998962122713042
139,4,1785.8,7.488181589477963,1785.8,0,46.491325661998204,0.9330619848660362
8,6,1159.21,7.056356302198404,1159.21,2,-84.5191996054231,0.4538819388847912
17,1,106.89,4.681112189563248,106.89,2,-75.41615902578673,-4.503524640297442
9,37,2509.1100000000006,7.828081855866751,13030.37,2,-84.09514611110335,31.461020342910253
161,1,377.3,5.935687531638983,377.3,0,68.55076685326738,-1.7380061929163464
64,1,152.92,5.036432986917396,152.92,2,-28.426669379840632,-3.6039621823411485
88,4,644.2,6.469560346251054,644.2,2,-4.493941960897203,-0.07896799293581847
5,2,636.13,6.456973716382993,636.13,2,-87.44172889155479,-3.629107639266011
35,5,1739.74,7.462065589155861,1739.74,2,-57.50785493346275,-0.016128054108163425
312,1,70.95,4.2759714333333765,70.95,1,219.53172377192374,0.9931808335059324
78,2,389.61,5.967709619753367,389.61,2,-14.452580961845243,-2.29097165543202
67,2,48.160000000000004,3.8950802846978343,48.160000000000004,2,-25.439663940697585,-2.6143559851132685
24,3,465.47,6.145193709537835,465.47,2,-68.46202609070164,-2.2930728707892136
2,7,1851.55,7.52431834735931,1851.55,2,-90.53899814522075,1.366375909005538
17,3,911.9,6.816626345571035,911.9,2,-75.46426809938617,-2.3859628781151776
15,4,1233.1200000000001,7.118113444469948,1233.1200000000001,2,-77.48392715372866,-1.4080686446066988
26,1,100.22,4.617296365785932,100.22,2,-66.41747857854509,-4.338747251169317
335,1,81.36,4.411099882159589,81.36,1,242.52678409714053,1.4311941270797366
55,2,515.62,6.247307594585208,515.62,2,-37.44982119362657,-2.705460468613688
131,3,496.7,6.209997485864508,496.7,0,38.51795735386192,-0.287341330954785
36,2,519.81,6.255385291938897,519.81,2,-56.446369795227845,-3.0605074929429157
288,1,264.25,5.580672777494092,264.25,1,195.5292792257801,0.6181280429434111
144,5,1269.59,7.147236638503965,1269.59,0,51.473756181953306,2.0054912226950528
16,7,1892.3600000000001,7.5461083074549435,1892.3600000000001,2,-76.54168709954865,1.629563109261559
31,8,2509.1100000000006,7.828081855866751,3639.92,2,-61.56436966816359,2.9244340909431266
8,2,284.2,5.653190688540141,284.2,2,-84.43805566706561,-3.618568131447619
9,6,979.12,6.887675013147945,979.12,2,-83.51849686127267,0.4630246498249839
6,4,1058.26,6.96532583010407,1058.26,2,-86.48146907873064,-1.585132406251251
10,1,192.45000000000002,5.265019081146522,192.45000000000002,2,-82.41794097710812,-4.601379360604455
1,11,2509.1100000000006,7.828081855866751,3260.2599999999998,2,-91.61417946194128,5.357753916321851
306,1,74.67,4.326381780706431,74.67,1,213.53256212564156,0.8837754493571044
10,8,2509.1100000000006,7.828081855866751,3547.04,2,-82.5605080369514,2.531507274751231
7,2,240.89000000000001,5.48848307736504,240.89000000000001,2,-85.43700603516602,-3.6466216235652795
8,8,1664.06,7.417616437801298,1664.06,2,-84.55798275290459,2.4708028893591045
89,1,595.61,6.39126363358952,595.61,2,-3.4383878910556973,-3.0593422563213
10,1,147.68,5.001796345429051,147.68,2,-82.41655741209566,-4.616310114305974
358,2,452.2,6.116333529153851,452.2,1,265.4951494172817,2.956482937795574
112,1,126.0,4.844187086458591,126.0,0,19.56551452741671,-2.716748487970647
7,4,310.05,5.739953670961029,310.05,2,-85.4752121011555,-1.6359282529625903
4,78,2509.1100000000006,7.828081855866751,5357.93,2,-89.85035427563331,72.29426560202512
198,1,77.15,4.358630056867486,77.15,0,105.55225243824042,-1.1351618185654493
212,1,303.6,5.718999440461062,303.6,0,119.54252757323512,-0.7960465278741848
156,1,10.74,2.4630018143999504,10.74,0,63.56993960027167,-2.0285409590356878
30,2,372.21999999999997,5.922168058105326,372.21999999999997,2,-62.44351499829612,-3.1916733413331517
243,1,376.5,5.933570568689079,376.5,1,150.53569923011037,-0.20384060994270303
19,1,97.5,4.590056548178043,97.5,2,-73.41604818879716,-4.471267977684171
1,2,1033.52,6.941692830009834,1033.52,2,-91.44354114852867,-3.6764561744589224
74,2,392.45,5.974953994980992,392.45,2,-18.451883491304187,-2.3654039366330557
292,1,301.17,5.710989772905553,301.17,1,199.52785869801926,0.7003632023352573
3,10,1277.23,7.153231587446152,1277.23,2,-89.59255791671865,4.358681445644187
31,3,351.0,5.863631175598097,351.0,2,-61.461833337493445,-2.1780683054100605
23,2,461.26,6.136127503348543,461.26,2,-69.44335241263893,-3.310512549126602
23,4,414.76,6.030108170700187,414.76,2,-69.47967942151388,-1.3200970394958356
4,3,782.52,6.663796587954007,782.52,2,-88.4610742540703,-2.637872233330807
22,4,880.09,6.781159777358727,880.09,2,-70.48344325076985,-1.2962060242589155
205,2,273.78,5.615970777495802,273.78,0,112.5259141916493,0.0653483996101265
260,2,382.16,5.948452656514691,382.16,1,167.51405278709927,1.1133017743328182
4,13,2509.1100000000006,7.828081855866751,5060.35,2,-88.65161539673974,7.410315550974984
318,1,110.99999999999999,4.718498871295094,110.99999999999999,1,225.5282944130206,1.1305470723390822
151,2,89.05000000000001,4.500365071621966,89.05000000000001,0,58.54170800512456,-1.0083152192968177
12,17,2509.1100000000006,7.828081855866751,5139.96,2,-80.72685504073783,11.55286042182333
174,2,323.3,5.781669013313272,323.3,0,81.53074374319557,-0.5052875418551492
56,1,11.52,2.5273273656719524,11.52,2,-36.41200979097329,-3.895972305113217
323,1,229.46999999999997,5.440120702122399,229.46999999999997,1,230.52358195087714,1.2650335503301386
372,1,50.550000000000004,3.942552210462969,50.550000000000004,1,279.52244307532237,2.096916378603046
9,7,1416.15,7.256403091533484,1416.15,2,-83.53887712554446,1.4821545874097657
1,13,2509.1100000000006,7.828081855866751,4146.400000000001,2,-91.651063735138,7.354183148661855
11,9,1499.03,7.313240386890304,1499.03,2,-81.57642792428572,3.5192293968185897
53,5,2509.1100000000006,7.828081855866751,2642.29,2,-39.513088776781274,0.34142785939606046
73,3,709.34,6.5657437286516,709.34,2,-19.47324708037945,-1.352388821464423
16,28,2509.1100000000006,7.828081855866751,6530.12,2,-76.93045409212215,22.60806440277753
4,9,1855.96,7.526696021002244,1855.96,2,-88.5762626904703,3.4003616114028734
64,2,439.86,6.088727364728192,439.86,2,-28.450642640792644,-2.5460583902579783
1,4,341.88,5.837380531725267,341.88,2,-91.47462087807689,-1.7426667246981182
23,2,613.4399999999999,6.420711283880944,613.4399999999999,2,-69.44484825668442,-3.2943701352769987
31,2,116.5,4.7664383335842135,116.5,2,-61.437624078902346,-3.2385188680401042
11,2,514.84,6.2457966398782085,514.84,2,-81.44172221484244,-3.5288214082538665
52,2,735.93,6.602492908031266,735.93,2,-40.45113647551392,-2.7414457342480456
357,1,190.55,5.255148871146658,190.55,1,264.5183020446009,1.8907086401330968
55,2,627.82,6.443845047224953,627.82,2,-37.45085424399121,-2.6943122967413404
74,2,349.20000000000005,5.8585044198517515,349.20000000000005,2,-18.45127140300025,-2.3720092928161454
138,3,693.37,6.543004959647897,693.37,0,45.51491977228129,-0.1374765799892952
80,3,891.46,6.79398169472227,891.46,2,-12.475733967033023,-1.2084668995285925
9,2,676.99,6.519132538569087,676.99,2,-83.44279116278615,-3.550738608285905
273,1,139.7,4.946629964120343,139.7,1,180.53537022254994,0.30150129202158293
291,1,391.72,5.973096889749797,391.72,1,198.52666488418123,0.6965198741415719
99,1,305.28000000000003,5.724499716244923,305.28000000000003,0,6.5632779160654735,-2.910055023475918
31,2,419.11,6.040516581748254,419.11,2,-61.444320955152435,-3.166249470535561
32,10,2509.1100000000006,7.828081855866751,2646.26,2,-60.601437828560904,4.9395741240541735
14,4,1793.91,7.492710160389597,1793.91,2,-78.48571224123887,-1.4055312378946407
64,2,433.68,6.074610128194651,433.68,2,-28.45056843704088,-2.546859160681756
15,17,2509.1100000000006,7.828081855866751,4707.73,2,-77.72740670233958,11.60899282413646
212,1,197.65,5.291544482260608,197.65,0,119.54477438418387,-0.8202930075028823
78,3,1104.06,7.0076549111202695,1104.06,2,-14.476489312887821,-1.2337683391934995
25,3,261.45000000000005,5.570060587698309,261.45000000000005,2,-67.45918693332091,-2.306985281551799
250,1,85.65,4.4618770161616155,85.65,1,157.54214761178127,-0.1563437127846692
254,1,243.93,5.50097245543491,243.93,1,161.53595031557143,-0.022560015696922342
72,1,200.31,5.304846008510737,200.31,2,-20.4295513239079,-3.43905061446796
191,1,65.69999999999999,4.2002049529215775,65.69999999999999,0,98.55437237090275,-1.275123753356774
13,4,879.22,6.78017187622746,879.22,2,-79.48178307330741,-1.4646592678033157
373,1,138.41,4.937419231764997,138.41,1,280.5170299164216,2.172058909788012
24,2,372.75,5.923587124704897,372.75,2,-68.4424191340642,-3.303857652403916
82,1,91.61,4.528397127182178,91.61,2,-10.427308984983156,-3.29598502952674
1,24,2509.1100000000006,7.828081855866751,3445.14,2,-91.85392723771999,18.33454392653188
192,1,228.8,5.437209365414655,228.8,0,99.54768647687236,-1.186246490101846
267,1,177.15,5.1826258920518455,177.15,1,174.5352330917019,0.2026228579339593
130,1,477.21,6.170049966557982,477.21,0,37.55523548848463,-2.30474730272089
1,4,637.21,6.458667382790642,637.21,2,-91.47788651828651,-1.7074255403605854
3,26,2509.1100000000006,7.828081855866751,7392.89,2,-89.89117928531788,20.368394760413963
4,5,220.10000000000002,5.3986150878634005,220.10000000000002,2,-88.49130841456615,-0.7132077492526925
179,1,58.08,4.078892457663179,58.08,0,86.55721666634697,-1.5065345576651872
12,10,2509.1100000000006,7.828081855866751,17925.53,2,-80.5977600845493,4.565358108633319
126,8,1177.36,7.0718789202410015,1177.36,0,33.42213584092066,4.659066149929254
4,2,235.8,5.46721590300985,235.8,2,-88.43634258793804,-3.7039603614229386
158,2,217.68,5.387609474026799,217.68,0,65.53575721461853,-0.827012549220818
4,80,2509.1100000000006,7.828081855866751,36347.88,2,-89.88723854883003,74.29069483436513
9,13,2509.1100000000006,7.828081855866751,3737.11,2,-83.65253483274265,7.503869554830198
28,1,281.08,5.64219071864956,281.08,2,-64.4232334558659,-4.243190682254548
71,5,266.61,5.589530696763635,266.61,2,-21.504632357542675,0.5512451870679156
276,8,2509.1100000000006,7.828081855866751,3429.4700000000003,1,183.3905779676943,7.508580279848594
